Source,Recording ID (if noted),Year,Date,Subpopulation (if specified),Province/State,Latitude,Longitude,Introductory Notes (if noted),Terminal Strophe type,Recordist
Avichorus,3257,2012,14/06/2012,,Quebec,48.0355,-66.805,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3271,2012,15/06/2012,,Quebec,48.2242,-66.2589,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3278,2012,15/06/2012,,Quebec,48.1799,-66.2613,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3300,2012,15/06/2012,,Quebec,48.1351,-66.3206,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3309,2012,15/06/2012,,Quebec,48.1115,-66.3729,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3314,2012,15/06/2012,,Quebec,48.1201,-66.4187,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3342,2012,18/06/2012,,Quebec,49.1302,-64.7394,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3344,2012,18/06/2012,,Quebec,49.1175,-64.7307,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3348,2012,18/06/2012,,Quebec,49.1095,-64.6841,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3351,2012,18/06/2012,,Quebec,49.1006,-64.6512,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3357,2012,18/06/2012,,Quebec,49.0877,-64.5808,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3364,2012,18/06/2012,,Quebec,49.0611,-64.4975,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3371,2012,19/06/2012,,Quebec,49.0226,-66.3985,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3371,2012,19/06/2012,,Quebec,49.0226,-66.3985,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3373,2012,19/06/2012,,Quebec,49.0368,-66.4094,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3385,2012,19/06/2012,,Quebec,49.1116,-66.4777,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3402,2012,19/06/2012,,Quebec,49.127,-66.3517,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3410,2012,19/06/2012,,Quebec,49.0926,-66.3041,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3412,2012,19/06/2012,,Quebec,49.0773,-66.2966,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3415,2012,19/06/2012,,Quebec,49.0565,-66.2854,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3419,2012,19/06/2012,,Quebec,49.0334,-66.2625,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1581,2013,13/06/2013,,Ontario,48.7104,-91.4739,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1586,2013,13/06/2013,,Ontario,48.7125,-91.5114,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1588,2013,13/06/2013,,Ontario,48.7141,-91.5333,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1590,2013,13/06/2013,,Ontario,48.7159,-91.5546,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1592,2013,13/06/2013,,Ontario,48.7219,-91.5756,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1596,2013,13/06/2013,,Ontario,48.7431,-91.5956,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1599,2013,13/06/2013,,Ontario,48.7608,-91.5883,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1603,2013,13/06/2013,,Ontario,48.7908,-91.5586,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1617,2013,13/06/2013,,Ontario,48.8533,-91.6037,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1627,2013,13/06/2013,,Ontario,48.8872,-91.6949,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1815,2013,13/06/2013,,Ontario,50.9124,-94.2812,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1819,2013,13/06/2013,,Ontario,50.9202,-94.2387,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1823,2013,13/06/2013,,Ontario,50.9408,-94.2181,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1827,2013,13/06/2013,,Ontario,50.9583,-94.2075,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2288,2013,5/6/13,,Ontario,49.464,-86.1704,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2291,2013,5/6/13,,Ontario,49.4838,-86.16,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2293,2013,5/6/13,,Ontario,49.497,-86.1637,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2294,2013,5/6/13,,Ontario,49.5012,-86.1711,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2296,2013,5/6/13,,Ontario,49.5164,-86.1731,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2298,2013,5/6/13,,Ontario,49.5298,-86.1754,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2305,2013,5/6/13,,Ontario,49.5733,-86.1438,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2308,2013,5/6/13,,Ontario,49.5938,-86.1445,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2310,2013,5/6/13,,Ontario,49.6068,-86.1362,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2313,2013,5/6/13,,Ontario,49.624,-86.1431,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2333,2013,6/6/13,,Ontario,50.0685,-89.1574,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2338,2013,6/6/13,,Ontario,50.0472,-89.2009,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2342,2013,6/6/13,,Ontario,50.0292,-89.2352,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2352,2013,6/6/13,,Ontario,50.039,-89.3231,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2356,2013,6/6/13,,Ontario,50.0404,-89.3661,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2358,2013,6/6/13,,Ontario,50.0375,-89.3871,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2361,2013,6/6/13,,Ontario,50.0418,-89.4198,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2363,2013,6/6/13,,Ontario,50.0426,-89.4422,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2365,2013,6/6/13,,Ontario,50.0405,-89.4641,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2371,2013,6/6/13,,Ontario,50.0561,-89.5185,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2381,2013,6/6/13,,Ontario,50.0536,-89.6191,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2381,2013,6/6/13,,Ontario,50.0536,-89.6191,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2383,2013,7/6/13,,Ontario,50.4955,-88.5844,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2385,2013,7/6/13,,Ontario,50.49,-88.5682,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2387,2013,7/6/13,,Ontario,50.4777,-88.5639,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2390,2013,7/6/13,,Ontario,50.4593,-88.5736,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2395,2013,7/6/13,,Ontario,50.4262,-88.5642,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2397,2013,7/6/13,,Ontario,50.4139,-88.5736,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2405,2013,7/6/13,,Ontario,50.3799,-88.642,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2407,2013,7/6/13,,Ontario,50.3665,-88.6508,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2410,2013,7/6/13,,Ontario,50.352,-88.674,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2412,2013,7/6/13,,Ontario,50.3414,-88.686,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2433,2013,10/6/13,,Ontario,51.6722,-93.7352,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2440,2013,10/6/13,,Ontario,51.6607,-93.8059,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2450,2013,10/6/13,,Ontario,51.5919,-93.8257,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2453,2013,10/6/13,,Ontario,51.5724,-93.8385,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3422,2013,12/6/13,,Quebec,48.6753,-67.0191,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,1567,2013,19/06/2013,,Quebec,48.2242,-66.2589,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3114,2013,9/6/13,,Ontario,45.5032,-77.6794,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3118,2013,9/6/13,,Ontario,45.5295,-77.6715,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3126,2013,9/6/13,,Ontario,45.5766,-77.6535,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3129,2013,9/6/13,,Ontario,45.5861,-77.627,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3139,2013,9/6/13,,Ontario,45.6431,-77.6402,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3151,2013,9/6/13,,Ontario,45.6829,-77.7038,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3425,2013,12/6/13,,Quebec,48.6645,-67.0481,2 Songs: Ascending & Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3430,2013,12/6/13,,Quebec,48.644,-67.1078,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3437,2013,12/6/13,,Quebec,48.634,-67.1848,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3441,2013,12/6/13,,Quebec,48.6358,-67.2221,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3444,2013,12/6/13,,Quebec,48.6466,-67.2475,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3446,2013,12/6/13,,Quebec,48.6509,-67.2682,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3453,2013,12/6/13,,Quebec,48.6444,-67.3387,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3459,2013,12/6/13,,Quebec,48.6198,-67.3909,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3468,2013,12/6/13,,Quebec,48.5759,-67.3569,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3470,2013,15/06/2013,,Quebec,49.0294,-66.404,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3472,2013,15/06/2013,,Quebec,49.0451,-66.4133,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3475,2013,15/06/2013,,Quebec,49.068,-66.4223,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3479,2013,15/06/2013,,Quebec,49.0931,-66.4437,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3481,2013,15/06/2013,,Quebec,49.1024,-66.461,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3484,2013,15/06/2013,,Quebec,49.1188,-66.4787,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3491,2013,15/06/2013,,Quebec,49.154,-66.4259,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3494,2013,15/06/2013,,Quebec,49.1397,-66.4033,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3500,2013,15/06/2013,,Quebec,49.1262,-66.3402,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3509,2013,15/06/2013,,Quebec,49.0773,-66.2966,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3518,2013,17/06/2013,,Quebec,49.012,-65.2814,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3520,2013,18/06/2013,,Quebec,49.0259,-65.2825,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3526,2013,19/06/2013,,Quebec,49.0622,-65.2735,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3539,2013,17/06/2013,,Quebec,49.1367,-65.2359,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3545,2013,17/06/2013,,Quebec,49.1519,-65.1868,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3547,2013,17/06/2013,,Quebec,49.1718,-65.1844,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3549,2013,17/06/2013,,Quebec,49.1817,-65.1799,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3551,2013,17/06/2013,,Quebec,49.1797,-65.1608,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3557,2013,17/06/2013,,Quebec,49.216,-65.134,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3576,2013,18/06/2013,,Quebec,48.8879,-65.1033,2 Songs: Ascending & Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3585,2013,18/06/2013,,Quebec,48.8896,-65.1912,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3587,2013,18/06/2013,,Quebec,48.8809,-65.21,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3589,2013,18/06/2013,,Quebec,48.8739,-65.2321,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3592,2013,18/06/2013,,Quebec,48.8694,-65.2708,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3619,2013,19/06/2013,,Quebec,48.1799,-66.2613,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3619,2013,19/06/2013,,Quebec,48.1799,-66.2613,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3621,2013,19/06/2013,,Quebec,48.1669,-66.2573,2 Songs: Ascending & Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3624,2013,19/06/2013,,Quebec,48.1478,-66.2479,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3649,2013,19/06/2013,,Quebec,48.1106,-66.3608,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3093,2014,27/06/2014,,Quebec,48.1997,-79.0169,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3093,2014,27/06/2014,,Quebec,48.1997,-79.0169,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3095,2014,27/06/2014,,Quebec,48.1977,-79.0361,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3095,2014,27/06/2014,,Quebec,48.1977,-79.0361,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3661,2014,25/06/2014,,Newfoundland,53.5419,-64.7539,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3663,2014,25/06/2014,,Newfoundland,53.5544,-64.7391,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3665,2014,25/06/2014,,Newfoundland,53.562,-64.7174,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3670,2014,25/06/2014,,Newfoundland,53.5875,-64.6749,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3675,2014,25/06/2014,,Newfoundland,53.6222,-64.6508,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3679,2014,26/06/2014,,Newfoundland,53.0466,-66.5297,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3679,2014,26/06/2014,,Newfoundland,53.0466,-66.5297,2 Songs: Ascending & Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3681,2014,26/06/2014,,Newfoundland,53.0582,-66.5216,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3685,2014,26/06/2014,,Newfoundland,53.0653,-66.4826,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3691,2014,26/06/2014,,Newfoundland,53.0588,-66.4154,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3694,2014,26/06/2014,,Newfoundland,53.0406,-66.3968,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3698,2014,26/06/2014,,Newfoundland,53.0369,-66.354,2 Songs: Ascending & Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3702,2014,26/06/2014,,Newfoundland,53.0426,-66.3073,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3705,2014,26/06/2014,,Newfoundland,53.0467,-66.2724,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3705,2014,26/06/2014,,Newfoundland,53.0467,-66.2724,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3727,2014,27/06/2014,,Newfoundland,53.4099,-65.3115,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3731,2014,27/06/2014,,Newfoundland,53.4088,-65.3598,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3736,2014,27/06/2014,,Newfoundland,53.3972,-65.4142,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3736,2014,27/06/2014,,Newfoundland,53.3972,-65.4142,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3745,2014,27/06/2014,,Newfoundland,53.37,-65.5205,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3751,2014,27/06/2014,,Newfoundland,53.3521,-65.5894,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3756,2014,27/06/2014,,Newfoundland,53.3375,-65.6507,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3760,2014,27/06/2014,,Newfoundland,53.3426,-65.6999,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3763,2014,27/06/2014,,Newfoundland,53.3359,-65.7363,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3765,2014,27/06/2014,,Newfoundland,53.3285,-65.7598,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2710,2015,24/06/2015,,Ontario,48.2573,-79.8794,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2720,2015,24/06/2015,,Ontario,48.1904,-79.86,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2728,2015,24/06/2015,,Ontario,48.1351,-79.8681,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2736,2015,24/06/2015,,Ontario,48.1075,-79.7962,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2739,2015,24/06/2015,,Ontario,48.1053,-79.7647,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2747,2015,24/06/2015,,Ontario,48.0801,-79.7104,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2753,2015,24/06/2015,,Ontario,48.0413,-79.6927,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2756,2015,21/06/2015,,Ontario,47.6347,-81.1844,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2756,2015,21/06/2015,,Ontario,47.6347,-81.1844,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2762,2015,21/06/2015,,Ontario,47.585,-81.2362,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2762,2015,21/06/2015,,Ontario,47.585,-81.2362,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2770,2015,21/06/2015,,Ontario,47.5453,-81.2827,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2774,2015,21/06/2015,,Ontario,47.5223,-81.3041,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2774,2015,21/06/2015,,Ontario,47.5223,-81.3041,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2780,2015,21/06/2015,,Ontario,47.4939,-81.3403,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2785,2015,21/06/2015,,Ontario,47.4904,-81.3903,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2791,2015,21/06/2015,,Ontario,47.4683,-81.4428,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2844,2015,19/06/2015,,Northwest Territories,61.9318,-116.497,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2847,2015,19/06/2015,,Northwest Territories,61.9122,-116.511,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
